State,Utility Name,Utility Type,Service Type,Year,Month,Total Disconnections,Total Reconnections,Total Connections,Disconnection Rate
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2021,June,213,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2021,July,140,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2021,August,119,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2021,September,223,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2021,October,,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2021,November,126,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2021,December,29,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,January,0,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,February,0,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,March,87,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,April,259,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,May,242,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,June,199,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,July,184,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,August,189,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,September,153,,,
Illinois,MidAmerican Energy Company,Investor Owned Utility,Electric and Gas,2022,October,174,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,January,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,February,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,March,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,April,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,May,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,June,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,July,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,August,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,September,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,October,,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,November,162,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2020,December,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,January,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,February,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,March,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,April,1,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,May,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,June,103,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,July,624,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,August,409,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,September,211,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,October,104,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,November,1,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2021,December,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,January,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,February,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,March,0,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,April,141,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,May,322,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,June,465,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,July,401,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,August,401,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,September,161,,,
Illinois,North Shore Gas Company,Investor Owned Utility,Gas,2022,October,91,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,January,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,February,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,March,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,April,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,May,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,June,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,July,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,August,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,September,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,October,,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,November,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2020,December,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,January,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,February,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,March,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,April,774,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,May,1924,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,June,2446,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,July,3183,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,August,6177,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,September,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,October,2941,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,November,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2021,December,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,January,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,February,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,March,0,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,April,2579,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,May,4473,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,June,4770,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,July,2972,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,August,3871,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,September,3856,,,
Illinois,Northern Illinois Gas Company,Investor Owned Utility,Gas,2022,October,1501,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,January,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,February,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,March,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,April,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,May,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,June,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,July,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,August,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,September,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,October,,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,November,560,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2020,December,0,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,January,0,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,February,0,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,March,0,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,April,44,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,May,159,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,June,507,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,July,2483,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,August,3944,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,September,2965,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,October,2161,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,November,686,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2021,December,0,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,January,0,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,February,0,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,March,0,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,April,1150,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,May,1428,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,June,2092,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,July,2071,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,August,2846,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,September,3560,,,
Illinois,"Peoples Gas, Light, and Coke Company",Investor Owned Utility,Gas,2022,October,1712,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,January,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,February,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,March,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,April,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,May,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,June,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,July,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,August,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,September,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,October,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,November,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2021,December,65,,5891,0.01103378
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,January,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,February,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,March,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,April,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,May,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,June,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,July,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,August,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,September,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,October,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,November,56,,,
Illinois,Rochelle Municipal Utilities,Municipal Utility,Electric,2022,December,56,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,January,3651,3114,410579,0.00889232
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,February,5040,4007,410490,0.012278009
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,March,4907,4027,411826,0.011915226
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,April,5793,4852,412979,0.014027348
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,May,5435,4405,413619,0.013140112
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,June,5229,4367,413893,0.0126337
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,July,4585,3768,413817,0.011079777
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,August,5659,4637,414528,0.013651671
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,September,5112,4212,414375,0.012336652
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,October,6776,5673,413695,0.016379217
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,November,4811,4352,413103,0.011646006
Indiana,AES Indiana,Investor Owned Utility,Electric,2019,December,3859,3415,413743,0.009327046
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,January,5354,4437,412890,0.012967134
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,February,5162,4463,413578,0.012481322
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,March,2721,2442,414802,0.006559756
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,April,0,59,414209,0
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,May,0,71,415197,0
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,June,0,57,417539,0
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,July,0,50,417858,0
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,August,1870,1361,418919,0.00446387
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,September,4693,3561,419160,0.011196202
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,October,6230,5384,417178,0.014933673
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,November,5334,4666,418242,0.012753382
Indiana,AES Indiana,Investor Owned Utility,Electric,2020,December,5739,5152,419124,0.013692845
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,January,4780,4251,418755,0.011414789
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,February,3297,2871,418491,0.007878306
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,March,8113,7038,419524,0.019338584
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,April,6896,6276,419674,0.016431802
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,May,7124,6535,420850,0.016927646
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,June,7676,6845,422002,0.018189487
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,July,5910,5236,422429,0.013990517
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,August,7069,6191,423081,0.016708384
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,September,5809,5050,422301,0.013755591
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,October,6483,5605,421939,0.01536478
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,November,7099,6232,421490,0.01684263
Indiana,AES Indiana,Investor Owned Utility,Electric,2021,December,5513,4869,420793,0.013101454
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,January,,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,February,,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,March,,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,April,,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,May,,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,June,,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,July,,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,August,,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,September,4780,,,
Indiana,AES Indiana,Investor Owned Utility,Electric,2022,October,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,January,,,683453,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,February,,,684548,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,March,,,684678,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,April,,,683299,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,May,,,680853,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,June,,,678373,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,July,,,676419,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,August,2797,1968,675530,0.004140453
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,September,2595,1356,676204,0.003837599
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,October,2231,3684,679135,0.003285061
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,November,1802,2687,686508,0.002624878
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2019,December,2062,1431,690000,0.002988406
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,January,3475,2756,691342,0.005026456
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,February,3823,2944,692256,0.005522523
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,March,1440,1484,692778,0.002078588
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,April,0,170,693350,0
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,May,282,72,693754,0.000406484
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,June,699,46,693718,0.001007614
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,July,1193,29,693702,0.001719759
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,August,1970,845,693539,0.002840504
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,September,1882,1900,692506,0.002717666
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,October,1271,2419,694655,0.001829685
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,November,624,1257,697807,0.00089423
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2020,December,563,1288,700494,0.000803719
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,January,1687,1871,702141,0.002402651
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,February,75,440,703642,0.000106588
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,March,2179,1238,704175,0.003094401
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,April,2494,1923,703481,0.003545227
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,May,3116,2162,702319,0.00443673
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,June,2265,1623,701029,0.003230965
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,July,1945,1533,699692,0.002779795
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,August,2390,1615,698863,0.003419841
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,September,1574,1457,699109,0.002251437
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,October,1297,2123,700918,0.00185043
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,November,863,2489,706208,0.00122202
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2021,December,981,1239,709574,0.00138252
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,January,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,February,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,March,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,April,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,May,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,June,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,July,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,August,,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,September,2942,,,
Indiana,CenterPoint Energy,Investor Owned Utility,Electric and Gas,2022,October,,,,
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,January,248,,22870,0.010840257
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,February,248,,22658,0.010941684
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,March,248,,23062,0.010750007
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,April,248,,22863,0.010843576
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,May,248,,23038,0.010761206
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,June,248,,23084,0.010739762
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,July,248,,23295,0.010642484
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,August,248,,23319,0.010631531
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,September,248,,23159,0.010704982
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,October,248,,23092,0.010736041
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,November,248,,23182,0.010694361
Indiana,City of Mishawaka,Municipal Utility,Electric,2018,December,248,,23126,0.010720257
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,January,258,,23207,0.011138881
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,February,258,,23026,0.01122644
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,March,258,,23235,0.011125457
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,April,258,,23271,0.011108246
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,May,258,,23425,0.011035219
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,June,258,,23495,0.011002341
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,July,258,,23667,0.010922381
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,August,258,,23710,0.010902573
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,September,258,,23657,0.010926998
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,October,258,,23608,0.010949678
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,November,258,,23613,0.01094736
Indiana,City of Mishawaka,Municipal Utility,Electric,2019,December,258,,23711,0.010902113
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,January,170,,23920,0.007127926
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,February,170,,23713,0.007190149
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,March,170,,23847,0.007149746
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,April,170,,23993,0.007106239
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,May,170,,23977,0.007110981
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,June,170,,24043,0.007091461
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,July,170,,24296,0.007017616
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,August,170,,24047,0.007090282
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,September,170,,24322,0.007010114
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,October,170,,23917,0.007128821
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,November,170,,24092,0.007077038
Indiana,City of Mishawaka,Municipal Utility,Electric,2020,December,170,,24242,0.007033248
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,January,287,,24079,0.011908717
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,February,287,,23923,0.011986373
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,March,287,,24269,0.011815485
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,April,287,,24125,0.01188601
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,May,287,,24306,0.011797499
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,June,287,,24286,0.011807214
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,July,287,,24123,0.011886996
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,August,287,,24168,0.011864863
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,September,287,,23603,0.012148879
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,October,287,,22757,0.012600519
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,November,287,,22495,0.012747277
Indiana,City of Mishawaka,Municipal Utility,Electric,2021,December,287,,21996,0.013036461
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,January,2181,1463,733257,0.002974401
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,February,3077,1897,733290,0.004196157
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,March,3395,2233,733164,0.004630615
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,April,4541,2900,732734,0.006197338
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,May,4884,3313,732269,0.00666968
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,June,3087,2166,731732,0.004218758
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,July,3494,1903,732027,0.004773048
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,August,5005,3380,728468,0.006870583
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,September,4969,3582,734728,0.006763047
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,October,4772,3469,736842,0.006476287
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,November,3177,2395,738102,0.004304283
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2019,December,2336,1733,740711,0.003153727
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,January,3631,2442,741582,0.004896289
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,February,1803,1245,742362,0.002428734
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,March,2303,1646,742590,0.003101308
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,April,0,25,744559,0
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,May,0,3,744821,0
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,June,0,12,745090,0
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,July,0,0,745225,0
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,August,0,0,742187,0
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,September,3426,1745,747629,0.004582487
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,October,6513,4172,746349,0.008726481
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,November,3724,2792,748072,0.00497813
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2020,December,3834,2841,749862,0.005112941
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2021,January,2336,1834,751176,0.003109791
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2021,February,2961,1786,751176,0.003941819
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2021,March,3823,2906,752587,0.005079811
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2021,April,3960,2924,752081,0.00526539
Indiana,Duke Energy Indiana,Investor Owned Utility,Electric,2021,May,3657,2678,752414,0.004860356
